site_no	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	state_cd	county_cd	huc_cd	basin_cd	drain_area_va	contrib_drain_area_va
12422500	47.65933540	-117.44910290	S	NAD83	53	063	17010305	wa22	4290	
12422990	47.20267580	-117.04073040	S	NAD83	53	075	17010306	wa22	127	
12424000	47.65266880	-117.44965800	S	NAD83	53	063	17010306	wa22	689	
12427000	48.02211960	-117.27299190	S	NAD83	53	063	17010308	wa22	115	
12431000	47.78461388	-117.40438560	S	NAD83	53	063	17010308	wa22	665	
12433200	47.86322010	-117.85829400	S	NAD83	53	065	17010307	wa22	179	
12434590	48.08432459	-118.69140180	S	NAD83	53	019	17020004	wa23	900	
12438900	48.96988860	-119.40561880	5	NAD83	53	047	17020006	wa24	12.8	12.8
12439500	48.93071840	-119.42034190	S	NAD83	53	047	17020006	wa24	3195	
12442500	48.98460109	-119.61840980	S	NAD83	53	047	17020007	wa24	3550	
12445000	48.63237500	-119.46172290	S	NAD83	53	047	17020006	wa24	7260	
12446150	48.59625950	-119.77395880	S	NAD83	53	047	17020006	wa24		
12446400	48.54098190	-119.76423390	S	NAD83	53	047	17020006	wa24		
12447200	48.28126060	-119.70450470	S	NAD83	53	047	17020006	wa24	8080	
12447383	48.57375380	-120.38509440	S	NAD83	53	047	17020008	wa25	373	
12447390	48.82292450	-120.14592450	S	NAD83	53	047	17020008	wa25	22.1	
12448000	48.47708980	-120.18647340	S	NAD83	53	047	17020008	wa25	525	
12448500	48.47347870	-120.17730630	S	NAD83	53	047	17020008	wa25	1007	
12448998	48.36986710	-120.14869300	S	NAD83	53	047	17020008	wa25	245	
12449950	48.07736390	-119.98507230	S	NAD83	53	047	17020008	wa25	1772	
12451000	48.32958017	-120.69176680	S	NAD83	53	007	17020009	wa26	321	
12452800	47.81846178	-120.42314380	S	NAD83	53	007	17020010	wa27	203	
12452890	47.73679430	-120.36869620	S	NAD83	53	007	17020010	wa27	92.4	92.4
12452990	47.66318500	-120.25063400	S	NAD83	53	007	17020010	wa27	419	
12456500	47.83734610	-120.66231610	S	NAD83	53	007	17020011	wa28	170	
12457000	47.76289950	-120.66620390	S	NAD83	53	007	17020011	wa28	591	
12459000	47.58317770	-120.61953060	S	NAD83	53	007	17020011	wa28	1000	
12462500	47.49929148	-120.42452230	S	NAD83	53	007	17020011	wa28	1301	
12465000	47.36042380	-118.85000220	S	NAD83	53	043	17020013	wa29	1042	
12467000	47.18930850	-119.26585500	S	NAD83	53	025	17020015	wa29	2228	
12472800	46.62874369	-119.86476400	S	NAD83	53	025	17020016	wa30	96000	
12484500	46.86262640	-120.48006700	S	NAD83	53	037	17030001	wa31	1594	
12488500	46.97761606	-121.16869600	S	NAD83	53	077	17030002	wa31	78.9	
12500450	46.53429376	-120.46728550	S	NAD83	53	077	17030003	wa31	3479	
12502500	46.53596038	-120.47339680	S	NAD83	53	077	17030003	wa31	173	
12506000	46.31095890	-120.78812500	S	NAD83	53	077	17030003	wa31	122	
12510500	46.25346748	-119.47807940	S	NAD83	53	005	17030003	wa31	5615	
12513000	46.66347327	-118.86333400	S	NAD83	53	021	17020016	wa32	234	
13010065	44.09888889	-110.66750000	S	NAD83	56	039	17040101	id05	486	486
13011000	43.85833330	-110.58583330	S	NAD83	56	039	17040101	id05	807	807
13011900	43.83805556	-110.44083330	S	NAD83	56	039	17040101	id05	323	323
13013650	43.65405556	-110.71547220	5	NAD83	56	039	17040101	wy11	1677	
13015000	43.55722220	-110.76277780	1	NAD83	56	039	17040102	id05	683	683
13016305	43.60316667	-110.80583330	S	NAD83	56	039	17040103	wy11	14.9	
13016450	43.50076005	-110.87160000	S	NAD83	56	039	17040103	wy11	71.1	
13018300	43.45215258	-110.70409130	S	NAD83	56	039	17040103	wy11	10.6	
13018350	43.45836110	-110.79702780	1	NAD83	56	039	17040103	wy11	129	
13018750	43.37222220	-110.73861110	S	NAD83	56	039	17040103	id05	2627	2627
13022500	43.19611110	-110.88944440	F	NAD83	56	023	17040103	id05	3465	3465
13023000	43.14305556	-110.97694440	S	NAD83	56	023	17040103	id05	448	448
13027500	43.07972220	-111.03722220	S	NAD83	56	023	17040105	id05	857	
13032500	43.35083330	-111.21888890	S	NAD83	16	019	17040104	id05	5225	5225
13037500	43.61250000	-111.66000000	S	NAD83	16	019	17040104	id05	5752	5752
13038000	43.63888889	-111.71611100	S	NAD83	16	051	17040201	id05		
13038500	43.73527778	-111.87805560	S	NAD83	16	051	17040201	id05	5810	5810
13039500	44.59444440	-111.34972220	S	NAD83	16	043	17040202	id06	94.6	
13041010	44.48333330	-111.39361100	S	NAD83	16	043	17040202	id06	260	
13042500	44.41666667	-111.39472220	S	NAD83	16	043	17040202	id06	501	
13046000	44.06972220	-111.51055560	S	NAD83	16	043	17040203	id06	1097	
13046995	44.06194444	-111.15194440	S	NAD83	16	043	17040203	id06	323	
13047500	44.06861110	-111.24138890	S	NAD83	16	043	17040203	id06	329	
13047600	44.05611110	-111.35861100	S	NAD83	16	043	17040203	id06	337	
13049500	44.01833330	-111.56666670	S	NAD83	16	043	17040203	id06	503	
13050500	43.96694444	-111.67250000	S	NAD83	16	043	17040203	id06	1770	1770
13052200	43.78194444	-111.20916670	S	NAD83	16	081	17040204	id06	337	
13055000	43.92722220	-111.61388890	F	NAD83	16	043	17040204	id06	876	
13055250	43.88750000	-111.75777780	S	NAD83	16	065	17040204	id06		
13055340	43.83500000	-111.77777780	S	NAD83	16	065	17040204	id06	1070	
13056500	43.82583330	-111.90500000	S	NAD83	16	065	17040203	id06	2920	2920
13057000	43.75277778	-111.97916670	S	NAD83	16	065	17040201	id07		
13057132	43.60083330	-112.06194440	S	NAD83	16	019	17040201	id07		
13057155	43.60472220	-112.05861100	1	NAD83	16	019	17040201	id07	9533	
13057300	43.00555556	-111.49361100	S	NAD83	16	029	17040205	id07		
13057940	43.44194444	-111.72833330	S	NAD83	16	019	17040205	id07	568	568
13058000	43.58333330	-111.74611100	S	NAD83	16	019	17040205	id07	627	627
13058510	43.57416667	-111.89500000	S	NAD83	16	019	17040201	id07		
13058520	43.57638889	-111.91305560	S	NAD83	16	019	17040201	id07		
13058529	43.57472220	-112.04805560	S	NAD83	16	019	17040201	id07		
13058530	43.57583330	-111.91194440	S	NAD83	16	019	17040201	id07		
13060000	43.41305556	-112.13500000	S	NAD83	16	011	17040206	id07	9790	9790
13062500	43.19750000	-112.36916670	S	NAD83	16	011	17040206	id07	9950	9950
13063000	42.81527778	-111.50666670	S	NAD83	16	029	17040207	id07	333	
13068300	43.16833330	-112.33472220	S	NAD83	16	011	17040207	id07		
13068495	43.17083330	-112.38777780	S	NAD83	16	011	17040207	id07		
13068500	43.13055556	-112.47666670	S	NAD83	16	011	17040207	id07	1295	1295
13069500	43.12527778	-112.51888890	S	NAD83	16	011	17040206	id07	11310	11310
13073000	42.62472220	-112.08805560	S	NAD83	16	005	17040208	id07	576	
13075000	42.63000000	-112.22555560	S	NAD83	16	005	17040208	id07	353	
13075500	42.87166667	-112.46805560	S	NAD83	16	005	17040208	id07	1256	
13075910	42.94472220	-112.54444440	S	NAD83	16	005	17040208	id07	1305	
13075983	43.04250000	-112.55000000	1	NAD83	16	011	17040206	id07	18	
13077000	42.76750000	-112.87944440	S	NAD83	16	077	17040209	id07	13600	13600
13078000	42.06361110	-113.45138890	S	NAD83	16	031	17040210	id07	409	
13081500	42.67277778	-113.50027780	S	NAD83	16	067	17040209	id07	15700	
13082500	42.12611110	-113.93555560	S	NAD83	16	031	17040211	id08	631	
13083000	42.16583330	-113.98361100	S	NAD83	16	031	17040211	id08	52.0	
13087995	42.52805556	-114.01833330	S	NAD83	16	083	17040212	id07		
13089500	42.58972220	-114.34694440	F	NAD83	16	053	17040212	id07		
13090500	42.60611110	-114.47638890	1	NAD83	16	083	17040212	id07	22360	
13092747	42.56250000	-114.49472220	S	NAD83	16	083	17040212	id07	259	
13094000	42.66583330	-114.71222220	F	NAD83	16	083	17040212	id07	22990	
13095175	42.67388889	-114.80916670	S	NAD83	16	047	17040212	id07		
13095500	42.70750000	-114.81027780	S	NAD83	16	047	17040212	id07		
13105000	41.94472220	-114.68861100	S	NAD83	32	007	17040213	id09	1401	
13108150	42.69638889	-114.85527780	S	NAD83	16	083	17040213	id09	2180	
13112000	44.00277778	-112.22111100	S	NAD83	16	051	17040214	id10	384	
13116500	44.25916667	-112.41027780	S	NAD83	16	033	17040215	id10	261	
13118700	44.13861110	-113.24527780	S	NAD83	16	023	17040217	id10	436	
13120000	43.93277778	-114.11388890	S	NAD83	16	037	17040218	id10	115	
13120500	43.99833330	-114.02111100	S	NAD83	16	037	17040218	id10	440	
13127000	43.93916667	-113.64833330	S	NAD83	16	037	17040218	id10	801	
13132500	43.58194444	-113.27083330	S	NAD83	16	023	17040218	id10	1410	1410
13132513	43.51361110	-113.08388890	S	NAD83	16	023	17040218	id10		
13132520	43.51583330	-113.08194440	S	NAD83	16	023	17040218	id10		
13132535	43.57388889	-112.94333330	S	NAD83	16	023	17040218	id10		
13132565	43.72333330	-112.87500000	S	NAD83	16	023	17040218	id10		
13135500	43.78629677	-114.42505470	F	NAD83	16	013	17040219	id11	137	
13135520	43.78611110	-114.41916670	S	NAD83	16	013	17040221	id11		
13137000	43.68972220	-114.38472220	S	NAD83	16	013	17040221	id11	94.3	
13137500	43.67777778	-114.36111100	S	NAD83	16	013	17040221	id11	64.3	
13138000	43.60305556	-114.33027780	S	NAD83	16	013	17040219	id11	86.1	
13139510	43.51722220	-114.32166670	S	NAD83	16	013	17040219	id11	614	
13140800	43.32916667	-114.31916670	S	NAD83	16	013	17040219	id11	748	
13141500	43.33277778	-114.54194440	S	NAD83	16	025	17040220	id11	626	
13142500	43.24805556	-114.35666670	S	NAD83	16	013	17040219	id11	1611	
13147900	43.49305556	-114.05722220	S	NAD83	16	013	17040221	id11	248	248
13148500	43.39000000	-113.99972220	S	NAD83	16	013	17040221	id11	310	
13150430	43.32222220	-114.10666670	S	NAD83	16	013	17040221	id11	70	
13152500	42.88638889	-114.80305560	S	NAD83	16	047	17040219	id11	2990	2990
13154500	43.00222220	-115.20250000	S	NAD83	16	039	17040212	id07	35800	35800
13159800	43.26111110	-115.70250000	S	NAD83	16	039	17050101	id07	70.5	
13161500	41.93323680	-115.67452680	U	NAD83	32	007	17050102	nv20	382	
13162225	41.89046140	-115.42868160	S	NAD83	32	007	17050102	nv20	30.6	
13168500	42.77111110	-115.72027780	S	NAD83	16	073	17050102	id12	2686	
13169450	42.75250000	-116.00444440	S	NAD83	16	073	17050102	id12		
13174500	41.68879428	-115.84480670	S	NAD83	32	007	17050104	nv21	209	
13175100	41.86045830	-115.98925970	F	NAD83	32	007	17050104	nv21	391	
13176400	42.26016570	-116.87012550	S	NAD83	16	073	17050104	id13		
13181000	42.86638889	-117.64916670	1	NAD83	41	045	17050107	or03	8000	8000
13183000	43.65444444	-117.25583330	S	NAD83	41	045	17050110	or03	11160	11160
13185000	43.66805556	-115.72527780	1	NAD83	16	015	17050112	id14	832	
13186000	43.49583330	-115.30805560	1	NAD83	16	039	17050113	id14	641	635
13190500	43.34361110	-115.47750000	S	NAD83	16	039	17050113	id14	978	
13192200	43.55055556	-115.72194440	S	NAD83	16	039	17050113	id14	1172	
13200000	43.64805556	-115.98972220	F	NAD83	16	015	17050112	id14	397	
13204640	43.62861110	-116.11083330	S	NAD83	16	001	17050114	id14	6.12	
13206000	43.66055556	-116.27916670	1	NAD83	16	001	17050114	id14	2773	
13206305	43.67527778	-116.35361100	S	NAD83	16	001	17050114	id14		
13213000	43.78166667	-116.97277780	S	NAD83	16	027	17050114	id14	3906	
13213100	43.87611110	-116.98250000	S	NAD83	16	027	17050115	id19	58700	58700
13215000	43.57444444	-118.20972220	F	NAD83	41	045	17050116	or03	1100	1100
13217500	43.90750000	-118.15333330	S	NAD83	41	045	17050116	or03	440	440
13233300	43.98750000	-117.21888890	S	NAD83	41	045	17050117	or03	3880	
13235000	44.08527778	-115.62222220	1	NAD83	16	015	17050120	id17	446	
13236500	44.29194444	-115.64194440	F	NAD83	16	085	17050120	id17	109	
13237920	44.10861110	-115.98222220	S	NAD83	16	015	17050121	id17	337	
13239000	44.90722220	-116.11916670	F	NAD83	16	085	17050123	id17	144	144
13240000	44.91361110	-115.99722220	S	NAD83	16	085	17050123	id17	48.9	48.9
13246000	44.11416667	-116.10722220	S	NAD83	16	015	17050123	id17	921	
13247500	43.94333330	-116.19666670	S	NAD83	16	015	17050122	id17	2220	2220
13249500	43.93055556	-116.44277780	S	NAD83	16	045	17050122	id17	2730	
13250000	43.89611110	-116.62777780	1	NAD83	16	045	17050122	id17	2760	2760
13251000	44.04222220	-116.92527780	1	NAD83	16	075	17050122	id17	3240	3240
13258500	44.57944440	-116.64333330	S	NAD83	16	087	17050124	id18	597	
13265500	44.29138889	-116.78222220	S	NAD83	16	087	17050124	id18	288	288
13266000	44.27000000	-116.77222220	1	NAD83	16	087	17050124	id18	1450	
13269000	44.24555556	-116.98083330	1	NAD83	16	087	17050201	id19	69200	69200
13288200	44.88043790	-117.25379180	U	NAD83	41	001	17050203	or03	156	
13290450	45.25126937	-116.69820000	S	NAD83	41	063	17050201	id19	73300	
13292000	45.56237840	-116.83431780	S	NAD83	41	063	17060102	or03	622	
13295000	44.22250000	-114.93111100	1	NAD83	16	037	17060201	id20	147	147
13296000	44.27888889	-114.73388890	S	NAD83	16	037	17060201	id20	189	
13296500	44.26833330	-114.73277780	S	NAD83	16	037	17060201	id20	807	
13297330	44.27027778	-114.51666670	F	NAD83	16	037	17060201	id20	29.1	
13297355	44.29083330	-114.47166670	S	NAD83	16	037	17060201	id20	71.6	
13302005	44.69166667	-114.04694440	S	NAD83	16	059	17060202	id20	830	
13302500	45.18361110	-113.89527780	S	NAD83	16	059	17060203	id20	3737	
13305000	44.94000000	-113.63916670	S	NAD83	16	059	17060204	id20	897	
13305310	45.13277778	-113.79888890	S	NAD83	16	059	17060204	id20	1216	
13306336	45.09138889	-114.29805560	5	NAD83	16	059	17060203	id20		
13306370	45.08972220	-114.23666670	5	NAD83	16	059	17060203	id20		
13306385	45.20555556	-114.13388890	S	NAD83	16	059	17060203	id20	41.1	
13307000	45.32250000	-114.44000000	S	NAD83	16	059	17060203	id20	6239	
13309220	44.72166667	-115.01638890	S	NAD83	16	085	17060205	id20	1042	
13310199	45.29361110	-114.59638890	S	NAD83	16	059	17060206	id20	2876	
13310700	44.98694440	-115.72500000	S	NAD83	16	085	17060208	id20	330	
13311000	44.90574090	-115.32927580	F	NAD83	16	085	17060208	id20	19.3	
13311450	44.93636110	-115.33722220	5	NAD83	16	085	17060208	id20		
13313000	44.96166667	-115.50000000	S	NAD83	16	085	17060208	id20	218	
13316500	45.41305556	-116.32527780	S	NAD83	16	049	17060210	id20	576	
13317000	45.75027778	-116.32388890	F	NAD83	16	049	17060209	id20	13421	
13317660	46.00305556	-116.91694440	S	NAD83	16	069	17060103	wa33		
13330000	45.43875828	-117.42740620	S	NAD83	41	063	17060105	or03	70.90	
13330500	45.52681145	-117.55241100	S	NAD83	41	063	17060105	or03	68	
13331500	45.61986690	-117.72658920	U	NAD83	41	063	17060105	or03	240	
13333000	45.94570190	-117.45100890	S	NAD83	41	063	17060106	or03	3275	
13334300	46.09709940	-116.97764950	S	NAD83	53	003	17060103	wa33	92960	
13334450	46.27361110	-117.29138890	S	NAD83	53	003	17060103	wa33	104	
13336500	46.08666667	-115.51388890	S	NAD83	16	049	17060302	id21	1915	
13337000	46.15083330	-115.58722220	S	NAD83	16	049	17060303	id21	1178	
13337500	45.82527778	-115.52722220	S	NAD83	16	049	17060305	id21	261	
13338500	46.08638889	-115.97666670	S	NAD83	16	049	17060305	id21	1168	
13340000	46.47833330	-116.25750000	S	NAD83	16	035	17060306	id21	5507	
13340600	46.84055556	-115.62111100	S	NAD83	16	035	17060307	id21	1296	
13341050	46.50027778	-116.39250000	S	NAD83	16	069	17060306	id21	7976	
13341570	46.49861110	-116.76194440	S	NAD83	16	069	17060306	id21	583	
13342295	46.32666667	-116.83222220	1	NAD83	16	069	17060306	id21	30.7	
13342340	46.36916667	-116.79555560	1	NAD83	16	069	17060306	id21	77.8	
13342450	46.42655366	-116.80515160	F	NAD83	16	069	17060306	id21	264	
13342500	46.44849828	-116.82737490	S	NAD83	16	069	17060306	id21	9283	
13344500	46.50542170	-118.06633930	S	NAD83	53	013	17060107	wa33	431	
13345000	46.91517030	-116.95099850	F	NAD83	16	057	17060108	id22	317	317
13346800	46.73183168	-117.02433260	F	NAD83	16	057	17060108	id22	17.7	17.7
13348000	46.73238560	-117.18100480	S	NAD83	53	075	17060108	wa33	132	
13351000	46.75848310	-118.14884940	S	NAD83	53	075	17060108	wa33	2500	2500
14013000	46.00791557	-118.11855950	S	NAD83	53	071	17070102	wa34	59.6	
14013700	46.08569320	-118.22829120	S	NAD83	53	071	17070102	wa34	92.7	
14015000	46.07624830	-118.27357220	S	NAD83	53	071	17070102	wa34	95.7	
14018500	46.02763410	-118.72971120	S	NAD83	53	071	17070102	wa34	1657	
14020000	45.71957668	-118.32329130	S	NAD83	41	059	17070103	or05	131	
14020300	45.68874290	-118.35662620	S	NAD83	41	059	17070103	or05	176	
14020850	45.67151937	-118.73664900	U	NAD83	41	059	17070103	or05	440.8	
14033500	45.90291030	-119.32696180	S	NAD83	41	059	17070103	or05	2290	
14034470	45.34068289	-119.51585440	U	NAD83	41	049	17070104	or05	67.60	
14034500	45.35040620	-119.55002180	U	NAD83	41	049	17070104	or05	96.80	
14034608	45.36123980	-119.56029980	S	NAD83	41	049	17070104	or05	147	
14036860	44.35793778	-118.57605310	U	NAD83	41	023	17070201	or05	40.14	
14038530	44.41848897	-118.90634190	S	NAD83	41	023	17070201	or05	386	
14043840	44.69262500	-118.79430830	S	NAD83	41	023	17070203	or05		
14044000	44.88876388	-119.14136860	S	NAD83	41	023	17070203	or05	515	
14046000	44.81375820	-119.43165650	S	NAD83	41	023	17070202	or05	2520	
14046500	44.79374680	-120.00667700	S	NAD83	41	069	17070204	or05	5090	
14046778	44.72679880	-120.30196500	S	NAD83	41	069	17070204	or05	267	
14046890	44.91040697	-120.44086320	S	NAD83	41	069	17070204	or05	64.96	
14048000	45.58762780	-120.40949190	S	NAD83	41	055	17070204	or05	7580	
14076500	44.49872930	-121.32115580	U	NAD83	41	031	17070301	or05	2705	
14087380	44.42689720	-121.23287280	5	NAD83	41	031	17070305	or05	4520	
14087400	44.49234070	-121.29837700	S	NAD83	41	031	17070305	or05	4557	
14091500	44.62622750	-121.48394330	S	NAD83	41	031	17070301	or05	316	
14092500	44.72595225	-121.24699390	S	NAD83	41	031	17070306	or05	7820	
14092750	44.75039516	-121.63339700	U	NAD83	41	031	17070306	or05	22.9	
14093000	44.76428560	-121.23643930	U	NAD83	41	031	17070306	or05	104	
14096850	44.95872720	-121.39422860	U	NAD83	41	065	17070306	or05	145	
14097100	44.85650870	-121.14977350	S	NAD83	41	065	17070306	or05	526	
14103000	45.62206780	-120.90562030	S	NAD83	41	055	17070306	or05	10500	
14105700	45.60734258	-121.17340440	S	NAD83	41	065	17070105	or07	237000	
14107000	46.26484370	-121.24507500	S	NAD83	53	077	17070106	wa34	151	
14113000	45.75651098	-121.21007140	S	NAD83	53	039	17070106	wa34	1297	
14113200	45.64900800	-121.37729510	U	NAD83	41	065	17070105	or05	41.50	
14120000	45.65539586	-121.54840720	S	NAD83	41	027	17070105	or05	279	
14123500	45.75206370	-121.52701760	S	NAD83	53	059	17070105	wa34	386	
14138800	45.45261830	-121.89146840	U	NAD83	41	005	17080001	or06	8.17	
14138850	45.49817430	-122.01230490	S	NAD83	41	051	17080001	or06	47.90	
14138870	45.48011889	-122.02563850	S	NAD83	41	051	17080001	or06	5.46	
14138900	45.49428560	-122.03591670	S	NAD83	41	051	17080001	or06	8.32	
14139800	45.44456400	-122.10952920	S	NAD83	41	005	17080001	or06	15.40	
14140000	45.43730000	-122.17965560	S	NAD83	41	051	17080001	or06	107	
14141500	45.41539777	-122.17147460	S	NAD83	41	005	17080001	or06	22.30	
14142500	45.44900940	-122.24508850	S	NAD83	41	005	17080001	or06	436	
14142800	45.51928660	-122.38897980	S	NAD83	41	051	17080001	or06	8.91	
14145500	43.72095655	-122.43782560	U	NAD83	41	039	17090001	or17	392	
14148000	43.80123517	-122.56088790	U	NAD83	41	039	17090001	or17	924	
14150000	43.94568150	-122.83729670	U	NAD83	41	039	17090001	or17	1001	
14150800	43.91429240	-122.68867620	S	NAD83	41	039	17090001	or17	43.90	
14151000	43.94429299	-122.77479400	S	NAD83	41	039	17090001	or17	186	
14152000	43.99818166	-122.90591260	U	NAD83	41	039	17090001	or17	1340	
14153500	43.72067785	-123.04979940	S	NAD83	41	039	17090002	or17	104	
14154500	43.73595650	-122.87340190	U	NAD83	41	039	17090002	or17	211	
14155500	43.79290120	-122.99146550	U	NAD83	41	039	17090002	or17	270	
14157500	43.98040324	-122.96647000	U	NAD83	41	039	17090002	or17	642	
14158500	44.36095450	-121.99561720	U	NAD83	41	043	17090004	or17	92.40	
14158850	44.26790010	-122.04978260	S	NAD83	41	043	17090004	or17	184	
14159200	44.04706700	-122.21782450	S	NAD83	41	039	17090004	or17	160	
14159500	44.13595817	-122.24839100	S	NAD83	41	039	17090004	or17	208	
14161500	44.20957080	-122.25673300	S	NAD83	41	039	17090004	or17	24.10	
14162200	44.16234819	-122.33311920	S	NAD83	41	039	17090004	or17	87.70	
14162500	44.12484870	-122.47062000	S	NAD83	41	039	17090004	or17	930	
14163150	44.12373800	-122.62757150	U	NAD83	41	039	17090004	or17	1030	
14163900	44.06984920	-122.77118740	U	NAD83	41	039	17090004	or17	1081	
14164700	44.05934800	-122.91966440	5	NAD83	41	039	17090004	or17		
14164900	44.07123650	-122.96452730	U	NAD83	41	039	17090004	or17	1140	
14165000	44.09290317	-122.95730520	S	NAD83	41	039	17090004	or17	177	
14165500	44.11305556	-123.04697220	S	NAD83	41	039	17090004	or17	1337	
14166000	44.27040126	-123.17370360	S	NAD83	41	043	17090003	or18	3420	
14166500	44.04984478	-123.42620970	S	NAD83	41	039	17090003	or18	89.30	
14169000	44.12345657	-123.29981730	S	NAD83	41	039	17090003	or18	252	
14170000	44.31290047	-123.29648590	U	NAD83	41	003	17090003	or18	391	
